SPEC;UrunTipi;Kalinlik;Genislik;LevhaBoyu;Grade;MamulKodu;Yuzey;Kaplama;"HedefKaplama
g/m2";#NAME?;#NAME?;Alt Astar Klnlk;Alt Boya Klnlk;AltBoya;Üst Astar Klnlk;Üst Boya Klnlk;ÜstBoya;Backcoat Klnlk;CRF Kalinlik;Ticari
038456001;GCR;0,5;120;0;DX51D+Z;GCRSP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0;
038457001;GCR;0,5;153,3;0;DX51D+Z;GCRSP;A;Z;140;0,05;0,05;0;0;;0;0;;0;0;
038458001;GCR;1,1;1250;0;DX51D+Z;GCRP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,12;
038460001;GCR;0,6;235;0;DX54D+Z;GCRSP;A;Z;100;0,04;0,04;0;0;;0;0;;0;0;
038461001;GCR;0,6;1200;0;DX51D+Z;GCRP;A;Z;140;0,05;0,05;0;0;;0;0;;0;0,59;
038462001;GCR;0,8;1200;0;DX51D+Z;GCRP;A;Z;140;0,05;0,05;0;0;;0;0;;0;0,8;
038463001;GCR;1;1200;0;DX51D+Z;GCRP;A;Z;140;0,05;0,05;0;0;;0;0;;0;1;
038464001;GCR;1,2;1200;0;DX51D+Z;GCRP;A;Z;140;0,05;0,05;0;0;;0;0;;0;1,21;
038465001;PPG;0,38;1120;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL9002;7;0,37;
038466001;PPG;0,4;1130;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL9002;7;0,39;
038467001;GCR;0,3;1000;0;DX51D+Z;GCRP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,3;
038472001;GCR;0,47;1245;0;DX51D+Z;GCRP;A;Z;70;0,06;0,06;0;0;;0;0;;0;0,48;
038473001;GCR;0,5;1200;0;DX52D+Z;GCRP;B;Z;140;0,05;0,05;0;0;;0;0;;0;0,49;
038474001;GCR;0,4;1210;0;DX51D+Z;GCRP;B;Z;100;0,05;0,05;0;0;;0;0;;0;0,4;
038475001;GCR;0,4;1230;0;DX51D+Z;GCRP;B;Z;100;0,05;0,05;0;0;;0;0;;0;0,4;
038476001;GCR;0,4;1250;0;DX51D+Z;GCRP;B;Z;100;0,05;0,03;0;0;;0;0;;0;0,39;
038477001;GCR;0,48;1000;0;DX51D+Z;GCRP;A;Z;100;0,03;0,03;0;0;;0;0;;0;0,48;
038478001;GCR;0,5;1000;0;DX51D+Z;GCRP;A;Z;275;0,05;0,05;0;0;;0;0;;0;0,47;
038479001;GCR;0,5;1120;0;DX51D+Z;GCRP;B;Z;100;0,03;0,03;0;0;;0;0;;0;0,5;
038480001;GCR;0,5;1250;0;DX51D+Z;GCRP;B;Z;200;0,03;0,03;0;0;;0;0;;0;0,49;
038481001;GCR;0,58;1000;0;DX51D+Z;GCRP;A;Z;100;0,03;0,03;0;0;;0;0;;0;0,58;
038482001;GCR;0,6;1000;0;DX51D+Z;GCRP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,6;
038483001;GCR;0,6;1330;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,6;
038485001;GCR;0,7;1000;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,7;
038486001;GCR;0,7;1305;0;DX51D+Z;GCRP;B;Z;100;0,07;0,07;0;0;;0;0;;0;0,71;
038487001;GCR;0,7;1330;0;DX51D+Z;GCRP;B;Z;275;0,07;0,07;0;0;;0;0;;0;0,68;
038488001;GCR;0,8;1000;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,8;
038489001;GCR;0,8;1000;0;DX51D+Z;GCRP;B;Z;100;0,06;0,06;0;0;;0;0;;0;0,8;
038490001;GCR;0,8;1200;0;DX51D+Z;GCRP;B;Z;100;0,06;0,06;0;0;;0;0;;0;0,8;
038491001;GCR;0,8;1200;0;DX51D+Z;GCRP;B;Z;100;0,06;0,06;0;0;;0;0;;0;0,8;
038492001;GCR;0,8;1210;0;DX51D+Z;GCRP;A;Z;100;0,03;0,03;0;0;;0;0;;0;0,81;
038493001;GCR;0,8;1250;0;DX51D+Z;GCRP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0,81;
038494001;GCR;0,8;1250;0;DX51D+Z;GCRP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0,81;
038495001;GCR;0,8;1250;0;DX51D+Z;GCRP;B;Z;100;0,07;0,07;0;0;;0;0;;0;0,81;
038496001;GCR;0,47;1124;0;DX51D+Z;GCRP;A;Z;70;0,05;0,05;0;0;;0;0;;0;0,47;
038497001;GCR;0,5;1000;0;DX51D+Z;GCRP;A;Z;275;0,05;0,05;0;0;;0;0;;0;0,47;
038498001;GCR;0,7;1200;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,7;
038499001;GCR;0,8;1250;0;DX51D+Z;GCRP;B;Z;100;0,07;0,07;0;0;;0;0;;0;0,81;
038500001;GCR;0,8;1275;0;DX51D+Z;GCRP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0,81;
038501001;GCR;0,9;1010;0;DX51D+Z;GCRP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0,91;
038502001;GCR;0,9;1050;0;DX51D+Z;GCRP;A;Z;140;0,07;0,07;0;0;;0;0;;0;0,9;
038503001;GCR;0,9;1350;0;DX51D+Z;GCRP;B;Z;100;0,08;0,08;0;0;;0;0;;0;0,91;
038504001;GCR;1;1000;0;DX51D+Z;GCRP;A;Z;100;0,07;0,07;0;0;;0;0;;0;1,01;
038505001;GCR;1;1000;0;DX51D+Z;GCRP;B;Z;100;0,07;0,07;0;0;;0;0;;0;1,01;
038506001;GCR;1;1000;0;DX51D+Z;GCRP;B;Z;140;0,07;0,07;0;0;;0;0;;0;1;
038507001;GCR;1;1000;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,98;
038508001;GCR;1;1070;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,98;
038509001;GCR;1;1145;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,98;
038510001;GCR;1;1070;0;DX51D+Z;GCRP;A;Z;100;0,07;0,07;0;0;;0;0;;0;1,01;
038511001;GCR;1;1000;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,98;
038512001;GCR;0,9;1070;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,88;
038513001;GCR;1;1200;0;DX51D+Z;GCRP;A;Z;100;0,07;0,07;0;0;;0;0;;0;1,01;
038514001;GCR;1;1200;0;DX51D+Z;GCRP;B;Z;100;0,07;0,07;0;0;;0;0;;0;1,01;
038515001;GCR;1;1200;0;DX51D+Z;GCRP;A;Z;140;0,07;0,07;0;0;;0;0;;0;1;
038516001;GCR;1;1200;0;DX51D+Z;GCRP;B;Z;140;0,07;0,07;0;0;;0;0;;0;1;
038517001;GCR;1;1200;0;DX51D+Z;GCRP;B;Z;140;0,07;0,07;0;0;;0;0;;0;1;
038518001;GCR;1;1200;0;DX51D+Z;GCRP;B;Z;200;0,07;0,07;0;0;;0;0;;0;0,99;
038519001;GCR;1;1200;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,98;
038520001;GCR;1;1200;0;DX51D+Z;GCRP;B;Z;275;0,07;0,07;0;0;;0;0;;0;0,98;
038521001;GCR;1;1250;0;DX51D+Z;GCRP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
038522001;GCR;1;1250;0;DX51D+Z;GCRP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
038523001;GCR;1;1250;0;DX51D+Z;GCRP;B;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
038524001;GCR;1;1250;0;DX51D+Z;GCRP;B;Z;140;0,08;0,08;0;0;;0;0;;0;1,01;
038525001;GCR;1;1250;0;DX51D+Z;GCRP;B;Z;200;0,08;0,08;0;0;;0;0;;0;1;
038526001;GCR;1;1250;0;DX51D+Z;GCRP;A;Z;275;0,08;0,08;0;0;;0;0;;0;0,99;
038527001;GCR;1;1305;0;DX51D+Z;GCRP;B;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
038528001;GCR;1;1500;0;DX51D+Z;GCRP;A;Z;275;0,08;0,08;0;0;;0;0;;0;0,99;
038529001;GCR;1,11;1250;0;DX51D+Z;GCRP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,13;
038530001;GCR;1,2;1000;0;DX51D+Z;GCRP;A;Z;150;0,09;0,09;0;0;;0;0;;0;1,2;
038531001;GCR;1,2;1200;0;DX51D+Z;GCRP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,21;
038532001;GCR;1,2;1200;0;DX51D+Z;GCRP;B;Z;100;0,09;0,09;0;0;;0;0;;0;1,21;
038533001;GCR;1,2;1200;0;DX51D+Z;GCRP;B;Z;140;0,09;0,09;0;0;;0;0;;0;1,21;
038534001;GCR;1,2;1200;0;DX51D+Z;GCRP;B;Z;275;0,09;0,09;0;0;;0;0;;0;1,19;
038535001;GCR;1,2;1210;0;DX51D+Z;GCRP;B;Z;100;0,09;0,09;0;0;;0;0;;0;1,22;
038536001;GCR;1,2;1210;0;DX51D+Z;GCRP;A;Z;275;0,09;0,09;0;0;;0;0;;0;1,2;
038537001;GCR;1,2;1250;0;DX51D+Z;GCRP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,22;
038538001;GCR;1,5;1000;0;DX51D+Z;GCRP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
038539001;GCR;1,5;1000;0;DX51D+Z;GCRP;B;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
038540001;GCR;1,5;1000;0;DX51D+Z;GCRP;A;Z;160;0,11;0,11;0;0;;0;0;;0;1,51;
038541001;GCR;1,5;1200;0;DX51D+Z;GCRP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
038542001;GCR;1,5;1200;0;DX51D+Z;GCRP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
038543001;GCR;1,5;1250;0;DX51D+Z;GCRP;A;Z;100;0,12;0,12;0;0;;0;0;;0;1,52;
038544001;GCR;1,5;1250;0;DX51D+Z;GCRP;A;Z;100;0,12;0,12;0;0;;0;0;;0;1,52;
038545001;GCR;1,5;1270;0;DX51D+Z;GCRP;A;Z;140;0,12;0,12;0;0;;0;0;;0;1,52;
038546001;GCR;1,5;1350;0;DX51D+Z;GCRP;B;Z;275;0,12;0,12;0;0;;0;0;;0;1,5;
038547001;GCR;2;1000;0;DX51D+Z;GCRP;A;Z;100;0,11;0,11;0;0;;0;0;;0;2,03;
038548001;GCR;2;1200;0;DX51D+Z;GCRP;A;Z;100;0,11;0,11;0;0;;0;0;;0;2,03;
038549001;GCR;2;1200;0;DX51D+Z;GCRP;A;Z;100;0,11;0,11;0;0;;0;0;;0;2,03;
038550001;GCR;2;1200;0;DX51D+Z;GCRP;B;Z;100;0,11;0,11;0;0;;0;0;;0;2,03;
038551001;GCR;2;1250;0;DX51D+Z;GCRP;A;Z;100;0,12;0,12;0;0;;0;0;;0;2,03;
038552001;GCR;2;1250;0;DX51D+Z;GCRP;B;Z;200;0,12;0,12;0;0;;0;0;;0;2,02;
038553001;GCR;2;1330;0;DX51D+Z;GCRP;A;Z;275;0,1;0,1;0;0;;0;0;;0;2,01;
038554001;GCR;2;1500;0;DX51D+Z;GCRP;A;Z;200;0,12;0,12;0;0;;0;0;;0;2,02;
038555001;GCR;1;1200;0;DX51D+Z;GCRP;B;Z;100;0,07;0,07;0;0;;0;0;;0;1,01;
038558001;GCR;1,2;1200;0;DX51D+Z;GCRP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,21;
038559001;GCR;2;820;0;DX51D+Z;GCRP;B;Z;275;0,11;0,11;0;0;;0;0;;0;2;
038560001;GCR;0,6;1000;0;DX52D+Z;GCRP;B;Z;140;0,05;0,05;0;0;;0;0;;0;0,59;
038564001;PPG;0,56;1095;0;DX51D+Z;PPGP;B;Z;100;0,03;0,03;0;0;H;5;20;RAL9002;7;0,53;
038565001;PPG;0,6;1095;0;DX51D+Z;PPGP;B;Z;100;0,01;0,05;0;0;H;5;20;RAL9002;7;0,59;
038578001;PPG;0,5;1200;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL7037;7;0,49;
038579001;PPG;0,5;1000;0;DX51D+Z;PPGP;B;Z;100;0,03;0,03;0;0;H;5;20;RAL9002;7;0,47;
038581001;PPG;0,65;597;0;DX51D+Z;PPGSP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL3009;7;0;
038582001;GCR;0,7;1500;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,68;
038583001;GCR;1,25;1500;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;1,25;
038590001;PPG;0,38;1050;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL9002;7;0,37;
038618001;GCR;0,6;1000;0;DX54D+Z;GCRP;B;Z;100;0,05;0,05;0;0;;0;0;;0;0,6;
038619001;GCR;0,6;1000;0;DX53D+Z;GCRP;B;Z;100;0,03;0,03;0;0;;0;0;;0;0,6;
038620001;GCR;0,6;1000;0;DX52D+Z;GCRP;B;Z;100;0,03;0,03;0;0;;0;0;;0;0,6;
038622001;GCR;0,6;1000;2000;DX53D+Z;GCRCP;B;Z;100;0,04;0,04;0;0;;0;0;;0;0,6;
038623001;GCR;0,6;1000;2000;DX52D+Z;GCRCP;B;Z;100;0,04;0,04;0;0;;0;0;;0;0,6;
038627001;PPG;0,5;1100;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL9002;7;0,49;
038628001;PPG;0,47;1070;0;DX51D+Z;PPGP;B;Z;70;0,05;0,05;0;0;H;5;18;RAL9006;7;0,46;
038629001;PPG;0,47;1120;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL3004;7;0,46;
038630001;PPG;0,47;1120;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL3009;7;0,46;
038631001;PPG;0,38;1100;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL9002;7;0,37;
038635001;GCR;0,8;1250;0;DX51D+Z;GCRP;B;Z;70;0,07;0,07;0;0;;0;0;;0;0,81;
038636001;PPG;0,5;1130;0;DX51D+Z;PPGP;B;Z;100;0,01;0,05;0;0;H;5;20;RAL7012;7;0,49;
038654001;GHR;3;1250;2676;DX51D+Z;GHRCP;A;Z;70;0,2;0,2;0;0;;0;0;;0;0;
038655001;GHR;3;1250;2496;DX51D+Z;GHRCP;A;Z;70;0,2;0,2;0;0;;0;0;;0;0;
038656001;GCR;0,95;1220;0;DX51D+Z;GCRP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0,96;
038657001;GCR;1,25;1220;0;DX51D+Z;GCRP;A;Z;100;0,12;0,12;0;0;;0;0;;0;1,27;
038658001;GHR;2,7;1220;0;DX51D+Z;GHRP;A;Z;100;0,2;0;0;0;;0;0;;0;0;
038660001;PPG;0,5;1200;0;DX51D+Z;PPGP;B;Z;140;0,01;0,05;0;0;H;5;20;RAL9002;7;0,48;
038665001;GCR;0,6;1500;0;DX53D+Z;GCRP;B;Z;100;0,06;0,06;0;0;;0;0;;0;0,6;
038669001;PPG;0,45;1170;0;DX51D+Z;PPGP;B;Z;100;0,01;0,05;0;0;H;5;20;RAL9002;7;0,44;
038672001;GCR;1,2;1060;0;DX51D+Z;GCRP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,21;
038673001;GCR;0,9;820;0;DX51D+Z;GCRP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0,91;
038674001;PPG;0,47;1170;0;S250GD+Z;PPGP;B;Z;100;0,03;0,03;0;0;H;5;20;RAL9002;7;0,44;
038675001;PPG;0,47;1250;0;S250GD+Z;PPGP;B;Z;100;0,03;0,03;0;0;H;5;20;RAL9002;7;0,44;
038676001;PPG;0,47;1250;0;S250GD+Z;PPGP;B;Z;200;0,03;0,03;0;0;H;5;20;RAL9002;7;0,43;
038677001;PPG;0,72;1500;0;S320GD+Z;PPGP;B;Z;100;0;0;0;0;H;5;20;RAL9002;7;0,7;
038678001;GCR;1,2;1200;0;S320GD+Z;GCRP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,21;
038679001;GCR;1,4;1300;0;DX51D+Z;GCRP;A;Z;100;0,12;0,12;0;0;;0;0;;0;1,42;
038680001;GCR;1,5;1000;0;S250GD+Z;GCRP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
038681001;GCR;1,5;1200;0;S320GD+Z;GCRP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
038682001;GCR;2;1200;0;DX52D+Z;GCRP;A;Z;100;0,11;0,11;0;0;;0;0;;0;2,03;
038683001;GCR;2,5;1000;0;DX51D+Z;GCRP;A;Z;70;0,13;0,13;0;0;;0;0;;0;2,53;
038686001;PHR;2,7;1223;0;DD11;PHRP;;;0;0,17;0,17;0;0;;0;0;;0;0;
038687001;GHR;3;377;0;DX51D+Z;GHRSP;A;Z;70;0,19;0,19;0;0;;0;0;;0;0;
038688001;GHR;3;308;0;DX51D+Z;GHRSP;A;Z;70;0,19;0,19;0;0;;0;0;;0;0;
038689001;GCR;0,88;1250;0;DX51D+Z;GCRP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0,89;
038690001;GCR;0,88;1250;0;DX51D+Z;GCRP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0,89;
038691001;GCR;0,98;1250;0;DX51D+Z;GCRP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0,99;
038692001;GCR;1,08;1250;0;DX51D+Z;GCRP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,1;
038693001;PPG;0,35;1070;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL9002;7;0,34;
038694001;GCR;1,13;1250;0;DX51D+Z;GCRP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,15;
038695001;GCR;1,33;1250;0;DX51D+Z;GCRP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,35;
038696001;GCR;1,38;1250;0;DX51D+Z;GCRP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,4;
038697001;GCR;1,75;1250;0;DX52D+Z;GCRP;A;Z;180;0,15;0,15;0;0;;0;0;;0;1,77;
038698001;GCR;2,5;1123;0;DX52D+Z;GCRP;A;Z;180;0,11;0,11;0;0;;0;0;;0;2,52;
038707001;GCR;0,5;597;0;DX51D+Z;GCRSP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0;
038708001;PPG;0,4;120;0;DX51D+Z;PPGSP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL9002;7;0;
038709001;PPG;0,5;1000;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL6000;7;0,49;
038712001;GHR;2;1000;3000;DX51D+Z;GHRCP;A;Z;300;0,14;0,14;0;0;;0;0;;0;0;
038713001;GCR;1;1200;0;DX54D+Z;GCRP;B;Z;100;0,07;0,07;0;0;;0;0;;0;1,01;
038714001;GCR;2;1000;0;DX52D+Z;GCRP;B;Z;120;0,06;0,06;0;0;;0;0;;0;2,02;
038721001;GCR;0,43;115;0;DX51D+Z;GCRSP;A;Z;70;0,05;0,05;0;0;;0;0;;0;0;
038723001;PPG;0,5;595;0;DX51D+Z;PPGSP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL3009;7;0;
038724001;GCR;1,5;1000;0;DX52D+Z;GCRP;B;Z;120;0,06;0,06;0;0;;0;0;;0;1,51;
038727001;PPG;0,4;1200;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL2004;7;0,39;
038728001;PPG;0,4;1200;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL7024;7;0,39;
038729001;GHR;2;1250;2800;DX51D+Z;GHRCP;A;Z;70;0,15;0,15;0;0;;0;0;;0;0;
038731001;GCR;2;1500;1390;DX51D+Z;GCRCP;B;Z;100;0,15;0,15;0;0;;0;0;;0;2,03;
038735001;GHR;2,5;1250;2500;DX51D+Z;GHRCP;A;Z;150;0,17;0,17;0;0;;0;0;;0;0;
038737001;GCR;1,2;250;0;DX51D+Z;GCRSP;A;Z;70;0,08;0,08;0;0;;0;0;;0;0;
038738001;PPG;0,5;1200;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL6000;7;0,49;
038740001;PPG;0,5;595;0;DX51D+Z;PPGSP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL9002;7;0;
038741001;PPG;0,38;1000;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL6020;7;0,37;
038744001;PHR;2,8;1253;0;DD11;PHRP;;;0;0,17;0,17;0;0;;0;0;;0;0;
038745001;PPG;0,7;597;0;DX51D+Z;PPGSP;B;Z;80;0,01;0,05;0;0;H;5;20;RAL3009;7;0;
038748001;GCR;0,74;1170;0;DX51D+Z;GCRP;A;Z;70;0,06;0,06;0;0;;0;0;;0;0,75;
038750001;GHR;2;1200;0;DX51D+Z;GHRP;A;Z;100;0,14;0;0;0;;0;0;;0;0;
038762001;PPG;0,5;1220;0;DX51D+Z;PPGSP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL3009;7;0,5;
038763001;GCR;1;1145;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,98;
038764001;GCR;1,2;1210;0;DX51D+Z;GCRP;A;Z;275;0,09;0,09;0;0;;0;0;;0;1,2;
038765001;PPG;0,8;1000;2260;DX51D+Z;PPGCP;B;Z;100;0,06;0,06;5;20;RAL9003;5;20;RAL9003;0;0,77;
038766001;PPG;0,8;1000;2580;DX51D+Z;PPGCP;B;Z;100;0,06;0,06;5;20;RAL9003;5;20;RAL9003;0;0,77;
038771001;GCR;1;1380;0;DX51D+Z;GCRP;A;Z;275;0,08;0,08;0;0;;0;0;;0;0,99;
038772001;GCR;0,9;176;0;DX51D+Z;GCRSP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0;
038773001;GCR;0,9;296;0;DX51D+Z;GCRSP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0;
038774001;GCR;2;276;0;DX51D+Z;GCRSP;A;Z;100;0,14;0,14;0;0;;0;0;;0;0;
038775001;GCR;2;196;0;DX51D+Z;GCRSP;A;Z;100;0,14;0,14;0;0;;0;0;;0;0;
038776001;GCR;0,9;276;0;DX51D+Z;GCRSP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0;
038777001;GCR;0,9;196;0;DX51D+Z;GCRSP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0;
038778001;GCR;0,6;1250;2200;DX51D+Z;GCRCP;A;Z;70;0,06;0,06;0;0;;0;0;;0;0,61;
038779001;GCR;0,6;1250;3000;DX51D+Z;GCRCP;A;Z;70;0,06;0,06;0;0;;0;0;;0;0,61;
038780001;GCR;0,6;1250;2700;DX51D+Z;GCRCP;A;Z;70;0,06;0,06;0;0;;0;0;;0;0,61;
038781001;PPG;0,45;1200;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL3009;7;0,44;
038785001;PPG;0,56;1200;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;5;20;RAL9005;5;20;RAL9005;0;0,53;
038791001;GCR;1;1200;2400;DX51D+Z;GCRCP;A;Z;350;0,07;0,07;0;0;;0;0;;0;0,97;
038792001;GCR;1,5;1000;2000;DX51D+Z;GCRCP;A;Z;350;0,11;0,11;0;0;;0;0;;0;1,48;
038793001;GCR;1,5;1200;2400;DX51D+Z;GCRCP;A;Z;350;0,11;0,11;0;0;;0;0;;0;1,48;
038794001;GCR;2;1000;2000;DX51D+Z;GCRCP;A;Z;350;0,14;0,14;0;0;;0;0;;0;1,99;
038795001;GCR;2;1200;2400;DX51D+Z;GCRCP;A;Z;350;0,14;0,14;0;0;;0;0;;0;1,99;
038796001;GHR;2,5;1000;2000;DX51D+Z;GHRCP;A;Z;350;0,16;0,16;0;0;;0;0;;0;0;
038798001;PPG;0,6;1000;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL6020;7;0,59;
038802001;PPG;0,5;1120;0;DX51D+Z;PPGP;B;Z;70;0,01;0,05;0;0;H;5;20;RAL7024;7;0,49;
038804001;GCR;0,45;1219;0;DX52D+Z;GCRP;A;Z;120;0;0,07;0;0;;0;0;;0;0,49;
038805001;GCR;0,83;1219;0;DX52D+Z;GCRP;A;Z;180;0;0,1;0;0;;0;0;;0;0,88;
038806001;GCR;1,08;1219;0;DX52D+Z;GCRP;A;Z;180;0;0,1;0;0;;0;0;;0;1,14;
038807001;GCR;1,36;1219;0;S350GD+Z;GCRP;A;Z;180;0;0,12;0;0;;0;0;;0;1,43;
038808001;GCR;1,36;1219;0;S350GD+Z;GCRP;A;Z;275;0;0,12;0;0;;0;0;;0;1,42;
038810001;GHR;2,5;1200;1870;DX51D+Z;GHRCP;B;Z;350;0,16;0,16;0;0;;0;0;;0;0;
038811001;GHR;2,5;1200;1800;DX51D+Z;GHRCP;B;Z;350;0,16;0,16;0;0;;0;0;;0;0;
038817001;GCR;1;1000;0;DX51D+Z;GCRP;B;Z;275;0,07;0,07;0;0;;0;0;;0;0,98;
038818001;GCR;1;1200;0;DX51D+Z;GCRP;B;Z;275;0,07;0,07;0;0;;0;0;;0;0,98;
038819001;GCR;1,5;1000;0;DX51D+Z;GCRP;B;Z;350;0,11;0,11;0;0;;0;0;;0;1,48;
038820001;GCR;1,5;1200;0;DX51D+Z;GCRP;B;Z;350;0,11;0,11;0;0;;0;0;;0;1,48;
038821001;GCR;2;1000;0;DX51D+Z;GCRP;B;Z;350;0,11;0,11;0;0;;0;0;;0;1,99;
038823001;GCR;1;1250;0;DX51D+Z;GCRP;B;Z;275;0,08;0,08;0;0;;0;0;;0;0,99;
038825001;GCR;1,5;1100;0;DX51D+Z;GCRP;B;Z;350;0,11;0,11;0;0;;0;0;;0;1,48;
038826001;GCR;1,5;1250;0;DX51D+Z;GCRP;B;Z;350;0,12;0,12;0;0;;0;0;;0;1,49;
038831001;GCR;2;1250;0;DX51D+Z;GCRP;B;Z;350;0,12;0,12;0;0;;0;0;;0;2;
038832001;GHR;1,8;101;0;DX51D+Z;GHRSP;A;Z;70;0,14;0,14;0;0;;0;0;;0;0;
038833001;GHR;1,8;151;0;DX51D+Z;GHRSP;A;Z;70;0,14;0,14;0;0;;0;0;;0;0;
038834001;GCR;1,2;1250;2680;DX51D+Z;GCRCP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,22;
038837001;GCR;0,48;1250;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,48;
038838001;GCR;0,55;1250;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,55;
038839001;GCR;0,6;1000;0;DX51D+Z;GCRP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,6;
038840001;GCR;0,6;1250;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,6;
038841001;GCR;0,7;1000;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,7;
038842001;GCR;0,7;1250;0;DX51D+Z;GCRP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,71;
